# nside 64 NESTED
pix_id,ra_deg,dec_deg,probability
0,45.0,0.5968418305070173,0.00014204208455555287
1,45.703125,1.1937484371410676,0.00015139680654368547
2,44.296875,1.1937484371410676,0.00014408300572367933
3,45.0,1.7907846593289491,0.00015598394041951358
4,46.40625,1.7907846593289491,0.00015551794094834567
5,47.109375,2.388015463268772,0.00015362361957198581
6,45.703125,2.388015463268772,0.0001620886961880387
7,46.40625,2.9855060057465295,0.00016152270554532902
8,43.59374999999999,1.7907846593289491,0.00014325571715937066
9,44.296875,2.388015463268772,0.00015980248811766614
10,42.89062499999999,2.388015463268772,0.0001412443423385117
11,43.59374999999999,2.9855060057465295,0.00015967558889262864
12,45.0,2.9855060057465295,0.0001707620826614201
13,45.703125,3.5833216984719627,0.00017440304892094401
14,44.296875,3.5833216984719627,0.0001739443866416346
15,45.0,4.181528273111482,0.00018212874929213717
16,47.8125,2.9855060057465295,0.00014542999029176543
17,48.51562499999999,3.5833216984719627,0.00013188787249597856
18,47.109375,3.5833216984719627,0.00015441773841078354
19,47.8125,4.181528273111482,0.00014154580920813128
20,49.21875,4.181528273111482,0.00011457878273782634
21,49.92187499999999,4.780191847199163,9.577022410159962e-05
22,48.51562499999999,4.780191847199163,0.00012475391255320858
23,49.21875,5.379378991112077,0.00010593128186816962
24,46.40625,4.181528273111482,0.00017025027994042267
25,47.109375,4.780191847199163,0.0001590460081098667
26,45.703125,4.780191847199163,0.0001826403164048831
27,46.40625,5.379378991112077,0.00017510776533895085
28,47.8125,5.379378991112077,0.00014260766234993
29,48.51562499999999,5.979156796301311,0.00012303374501272104
30,47.109375,5.979156796301311,0.00016057840404411797
31,47.8125,6.579592944977634,0.00014159878850148865
32,42.1875,2.9855060057465295,0.00014959393685746517
33,42.89062499999999,3.5833216984719627,0.00016533470628801738
34,41.484375,3.5833216984719627,0.00016031148588073132
35,42.1875,4.181528273111482,0.00017944578924227996
36,43.59374999999999,4.181528273111482,0.00017726473801974173
37,44.296875,4.780191847199163,0.0001843495450130067
38,42.89062499999999,4.780191847199163,0.00019179756976055477
39,43.59374999999999,5.379378991112077,0.00019639403956994985
