# nside 64 NESTED
pix_id,ra_deg,dec_deg,probability
0,45.0,0.5968418305070173,4.240000390551067e-06
1,45.703125,1.1937484371410676,4.240000390551067e-06
2,44.296875,1.1937484371410676,4.240000390551067e-06
3,45.0,1.7907846593289491,4.240000390551067e-06
4,46.40625,1.7907846593289491,1.2319413866192908e-06
5,47.109375,2.388015463268772,1.2319413866192908e-06
6,45.703125,2.388015463268772,1.2319413866192908e-06
7,46.40625,2.9855060057465295,1.2319413866192908e-06
8,43.59374999999999,1.7907846593289491,3.952130480593395e-06
9,44.296875,2.388015463268772,3.952130480593395e-06
10,42.89062499999999,2.388015463268772,3.952130480593395e-06
11,43.59374999999999,2.9855060057465295,3.952130480593395e-06
12,45.0,2.9855060057465295,1.7944695247638333e-06
13,45.703125,3.5833216984719627,1.7944695247638333e-06
14,44.296875,3.5833216984719627,1.7944695247638333e-06
15,45.0,4.181528273111482,1.7944695247638333e-06
16,47.8125,2.9855060057465295,2.000375143369308e-06
17,48.51562499999999,3.5833216984719627,2.000375143369308e-06
18,47.109375,3.5833216984719627,2.000375143369308e-06
19,47.8125,4.181528273111482,2.000375143369308e-06
20,49.21875,4.181528273111482,5.411229762230348e-07
21,49.92187499999999,4.780191847199163,5.411229762230348e-07
22,48.51562499999999,4.780191847199163,5.411229762230348e-07
23,49.21875,5.379378991112077,5.411229762230348e-07
24,46.40625,4.181528273111482,9.937424505208077e-07
25,47.109375,4.780191847199163,9.937424505208077e-07
26,45.703125,4.780191847199163,9.937424505208077e-07
27,46.40625,5.379378991112077,9.937424505208077e-07
28,47.8125,5.379378991112077,8.019406932996968e-07
29,48.51562499999999,5.979156796301311,8.019406932996968e-07
30,47.109375,5.979156796301311,8.019406932996968e-07
31,47.8125,6.579592944977634,8.019406932996968e-07
32,42.1875,2.9855060057465295,2.9550399807718637e-06
33,42.89062499999999,3.5833216984719627,2.9550399807718637e-06
34,41.484375,3.5833216984719627,2.9550399807718637e-06
35,42.1875,4.181528273111482,2.9550399807718637e-06
36,43.59374999999999,4.181528273111482,2.0340630265818283e-06
37,44.296875,4.780191847199163,2.0340630265818283e-06
38,42.89062499999999,4.780191847199163,2.0340630265818283e-06
39,43.59374999999999,5.379378991112077,2.0340630265818283e-06
40,40.78124999999999,4.181528273111482,2.4941674175326635e-06
41,41.484375,4.780191847199163,2.4941674175326635e-06
42,40.078125,4.780191847199163,2.4941674175326635e-06
43,40.78124999999999,5.379378991112077,2.4941674175326635e-06
44,42.1875,5.379378991112077,1.7450874220545292e-06
45,42.89062499999999,5.979156796301311,1.7450874220545292e-06
46,41.484375,5.979156796301311,1.7450874220545292e-06
47,42.1875,6.579592944977634,1.7450874220545292e-06
48,45.0,5.379378991112077,5.184776592070875e-07
49,45.703125,5.979156796301311,5.184776592070875e-07
50,44.296875,5.979156796301311,5.184776592070875e-07
51,45.0,6.579592944977634,5.184776592070875e-07
52,46.40625,6.579592944977634,9.827240051221878e-07
53,47.109375,7.180755781458274,9.827240051221878e-07
54,45.703125,7.180755781458274,9.827240051221878e-07
55,46.40625,7.782714385390946,9.827240051221878e-07
56,43.59374999999999,6.579592944977634,8.417849459134618e-07
57,44.296875,7.180755781458274,8.417849459134618e-07
58,42.89062499999999,7.180755781458274,8.417849459134618e-07
59,43.59374999999999,7.782714385390946,8.417849459134618e-07
60,45.0,7.782714385390946,6.552572598739057e-07
61,45.703125,8.385538647081319,6.552572598739057e-07
62,44.296875,8.385538647081319,6.552572598739057e-07
63,45.0,8.989299345162806,6.552572598739057e-07
64,50.62499999999999,5.379378991112077,3.910778438154341e-07
65,51.32812500000001,5.979156796301311,3.910778438154341e-07
66,49.92187499999999,5.979156796301311,3.910778438154341e-07
67,50.62499999999999,6.579592944977634,3.910778438154341e-07
68,52.03125,6.579592944977634,1.1638816229635925e-06
69,52.734375,7.180755781458274,1.1638816229635925e-06
70,51.32812500000001,7.180755781458274,1.1638816229635925e-06
71,52.03125,7.782714385390946,1.1638816229635925e-06
72,49.21875,6.579592944977634,8.688707337608618e-08
73,49.92187499999999,7.180755781458274,8.688707337608618e-08
74,48.51562499999999,7.180755781458274,8.688707337608618e-08
75,49.21875,7.782714385390946,8.688707337608618e-08
