# nside 64 NESTED
pix_id,ra_deg,dec_deg,probability
0,45.0,0.5968418305070173,0.0007220535627056556
1,45.703125,1.1937484371410676,0.0002973875565772565
2,44.296875,1.1937484371410676,0.0025821438062135506
3,45.0,1.7907846593289491,0.0014550124389926724
4,46.40625,1.7907846593289491,9.696697335326629e-05
5,47.109375,2.388015463268772,4.231763442189451e-05
6,45.703125,2.388015463268772,0.0007877073415905956
7,46.40625,2.9855060057465295,0.00040177611738461793
8,43.59374999999999,1.7907846593289491,0.005799434791926548
9,44.296875,2.388015463268772,0.0038665850101452888
10,42.89062499999999,2.388015463268772,0.008650229889431274
11,43.59374999999999,2.9855060057465295,0.00667349335685934
12,45.0,2.9855060057465295,0.0023321727320750603
13,45.703125,3.5833216984719627,0.0012889983902054048
14,44.296875,3.5833216984719627,0.004894016130987336
15,45.0,4.181528273111482,0.003422532886754753
16,47.8125,2.9855060057465295,3.600811268384162e-05
17,48.51562499999999,3.5833216984719627,2.7615584753710574e-05
18,47.109375,3.5833216984719627,0.0001607982604544888
19,47.8125,4.181528273111482,0.00011794932650485227
20,49.21875,4.181528273111482,6.7113156853232215e-06
21,49.92187499999999,4.780191847199163,9.396855348878871e-07
22,48.51562499999999,4.780191847199163,8.302087314746611e-05
23,49.21875,5.379378991112077,1.1610703363709185e-05
24,46.40625,4.181528273111482,0.0006827248804789706
25,47.109375,4.780191847199163,0.00041192527584514663
26,45.703125,4.780191847199163,0.0021258892637676325
27,46.40625,5.379378991112077,0.0011216454664315638
28,47.8125,5.379378991112077,0.00019414828568575692
29,48.51562499999999,5.979156796301311,5.3168587016325614e-05
30,47.109375,5.979156796301311,0.0005426418843765861
31,47.8125,6.579592944977634,0.00029974703522360767
32,42.1875,2.9855060057465295,0.009149659616518332
33,42.89062499999999,3.5833216984719627,0.008820995837305164
34,41.484375,3.5833216984719627,0.006930241304918455
35,42.1875,4.181528273111482,0.007771199398983181
36,43.59374999999999,4.181528273111482,0.0076557777732791255
37,44.296875,4.780191847199163,0.006083063839541646
38,42.89062499999999,4.780191847199163,0.007754897024934201
39,43.59374999999999,5.379378991112077,0.00703239432042702
40,40.78124999999999,4.181528273111482,0.002997532623828376
41,41.484375,4.780191847199163,0.0040074854875229455
42,40.078125,4.780191847199163,0.0010938904213648641
43,40.78124999999999,5.379378991112077,0.0017189273715188021
44,42.1875,5.379378991112077,0.0048207068581365125
45,42.89062499999999,5.979156796301311,0.005297739300016223
46,41.484375,5.979156796301311,0.0024272466118000656
47,42.1875,6.579592944977634,0.003122317601162777
48,45.0,5.379378991112077,0.004353929240640486
49,45.703125,5.979156796301311,0.0028825194532920958
50,44.296875,5.979156796301311,0.00593915426380481
51,45.0,6.579592944977634,0.004528322126400497
52,46.40625,6.579592944977634,0.0018135907014061891
53,47.109375,7.180755781458274,0.0010410103683093797
54,45.703125,7.180755781458274,0.0031642264889781566
55,46.40625,7.782714385390946,0.002129527516416276
56,43.59374999999999,6.579592944977634,0.005281456529136597
57,44.296875,7.180755781458274,0.004956660681613071
58,42.89062499999999,7.180755781458274,0.0036322872405600134
59,43.59374999999999,7.782714385390946,0.0038727392581333593
60,45.0,7.782714385390946,0.004243939637015234
61,45.703125,8.385538647081319,0.0032289615309815177
62,44.296875,8.385538647081319,0.00385005355000025
