# nside 64 NESTED
pix_id,ra_deg,dec_deg,probability
0,45.0,0.5968418305070173,3.657234407909011e-10
1,45.703125,1.1937484371410676,3.657234407909011e-10
2,44.296875,1.1937484371410676,3.657234407909011e-10
3,45.0,1.7907846593289491,3.657234407909011e-10
4,46.40625,1.7907846593289491,5.448858546623266e-12
5,47.109375,2.388015463268772,5.448858546623266e-12
6,45.703125,2.388015463268772,5.448858546623266e-12
7,46.40625,2.9855060057465295,5.448858546623266e-12
8,43.59374999999999,1.7907846593289491,1.0475476830424098e-09
9,44.296875,2.388015463268772,1.0475476830424098e-09
10,42.89062499999999,2.388015463268772,1.0475476830424098e-09
11,43.59374999999999,2.9855060057465295,1.0475476830424098e-09
12,45.0,2.9855060057465295,3.559102703477909e-12
13,45.703125,3.5833216984719627,3.559102703477909e-12
14,44.296875,3.5833216984719627,3.559102703477909e-12
15,45.0,4.181528273111482,3.559102703477909e-12
16,47.8125,2.9855060057465295,1.4692488862384456e-13
17,48.51562499999999,3.5833216984719627,1.4692488862384456e-13
18,47.109375,3.5833216984719627,1.4692488862384456e-13
19,47.8125,4.181528273111482,1.4692488862384456e-13
20,49.21875,4.181528273111482,9.258097112527243e-18
21,49.92187499999999,4.780191847199163,9.258097112527243e-18
22,48.51562499999999,4.780191847199163,9.258097112527243e-18
23,49.21875,5.379378991112077,9.258097112527243e-18
24,46.40625,4.181528273111482,9.903953613376554e-15
25,47.109375,4.780191847199163,9.903953613376554e-15
26,45.703125,4.780191847199163,9.903953613376554e-15
27,46.40625,5.379378991112077,9.903953613376554e-15
28,47.8125,5.379378991112077,6.439923185763374e-17
29,48.51562499999999,5.979156796301311,6.439923185763374e-17
30,47.109375,5.979156796301311,6.439923185763374e-17
31,47.8125,6.579592944977634,6.439923185763374e-17
32,42.1875,2.9855060057465295,1.449072116427622e-09
33,42.89062499999999,3.5833216984719627,1.449072116427622e-09
34,41.484375,3.5833216984719627,1.449072116427622e-09
35,42.1875,4.181528273111482,1.449072116427622e-09
36,43.59374999999999,4.181528273111482,2.3019802883751966e-13
37,44.296875,4.780191847199163,2.3019802883751966e-13
38,42.89062499999999,4.780191847199163,2.3019802883751966e-13
39,43.59374999999999,5.379378991112077,2.3019802883751966e-13
40,40.78124999999999,4.181528273111482,7.024145458170358e-10
41,41.484375,4.780191847199163,7.024145458170358e-10
42,40.078125,4.780191847199163,7.024145458170358e-10
43,40.78124999999999,5.379378991112077,7.024145458170358e-10
