# nside 64 NEST
# pix_id lat lon prob
0 0.597 45.000 1.2084366193266680e-09
1 1.194 45.703 1.2084366193266680e-09
2 1.194 44.297 1.2084366193266680e-09
3 1.791 45.000 1.2084366193266680e-09
4 1.791 46.406 1.2084366193266680e-09
5 2.388 47.109 1.2084366193266680e-09
6 2.388 45.703 1.2084366193266680e-09
7 2.986 46.406 1.2084366193266680e-09
8 1.791 43.594 1.2084366193266680e-09
9 2.388 44.297 1.2084366193266680e-09
10 2.388 42.891 1.2084366193266680e-09
11 2.986 43.594 1.2084366193266680e-09
12 2.986 45.000 1.2084366193266680e-09
13 3.583 45.703 1.2084366193266680e-09
14 3.583 44.297 1.2084366193266680e-09
15 4.182 45.000 1.2084366193266680e-09
16 2.986 47.812 6.0059581008305146e-11
17 3.583 48.516 6.0059581008305146e-11
18 3.583 47.109 6.0059581008305146e-11
19 4.182 47.812 6.0059581008305146e-11
20 4.182 49.219 6.0059581008305146e-11
21 4.780 49.922 6.0059581008305146e-11
22 4.780 48.516 6.0059581008305146e-11
23 5.379 49.219 6.0059581008305146e-11
24 4.182 46.406 6.0059581008305146e-11
25 4.780 47.109 6.0059581008305146e-11
26 4.780 45.703 6.0059581008305146e-11
27 5.379 46.406 6.0059581008305146e-11
28 5.379 47.812 6.0059581008305146e-11
29 5.979 48.516 6.0059581008305146e-11
30 5.979 47.109 6.0059581008305146e-11
31 6.580 47.812 6.0059581008305146e-11
32 2.986 42.188 1.2918661885156313e-10
33 3.583 42.891 1.2918661885156313e-10
34 3.583 41.484 1.2918661885156313e-10
35 4.182 42.188 1.2918661885156313e-10
36 4.182 43.594 1.2918661885156313e-10
37 4.780 44.297 1.2918661885156313e-10
38 4.780 42.891 1.2918661885156313e-10
39 5.379 43.594 1.2918661885156313e-10
40 4.182 40.781 1.2918661885156313e-10
41 4.780 41.484 1.2918661885156313e-10
42 4.780 40.078 1.2918661885156313e-10
43 5.379 40.781 1.2918661885156313e-10
44 5.379 42.188 1.2918661885156313e-10
45 5.979 42.891 1.2918661885156313e-10
46 5.979 41.484 1.2918661885156313e-10
