# nside 64 NEST
# pix_id lat lon prob
0 0.597 45.000 1.1223893662353725e-04
1 1.194 45.703 1.2081303225471762e-04
2 1.194 44.297 1.4236558052101950e-04
3 1.791 45.000 1.3390284895657857e-04
4 1.791 46.406 1.3289745202762305e-04
5 2.388 47.109 1.4168282577522838e-04
6 2.388 45.703 1.3055442680389611e-04
7 2.986 46.406 1.3408885047816777e-04
8 1.791 43.594 1.7128762651087308e-04
9 2.388 44.297 1.6866962768140228e-04
10 2.388 42.891 1.9615929907319257e-04
11 2.986 43.594 1.9426063727814543e-04
12 2.986 45.000 1.6335634770248592e-04
13 3.583 45.703 1.5631442830150996e-04
14 3.583 44.297 1.9356358488632395e-04
15 4.182 45.000 1.8986165195855457e-04
16 2.986 47.812 1.5252954553623767e-04
17 3.583 48.516 1.6474153388906462e-04
18 3.583 47.109 1.4397458375354146e-04
19 4.182 47.812 1.5479431181725193e-04
20 4.182 49.219 1.6381130939648796e-04
21 4.780 49.922 1.4521734301498016e-04
22 4.780 48.516 1.6555567651799390e-04
23 5.379 49.219 1.7888822914014594e-04
24 4.182 46.406 1.5163085189638241e-04
25 4.780 47.109 1.5088078146940974e-04
26 4.780 45.703 1.8358326161981901e-04
27 5.379 46.406 1.7746022860029288e-04
28 5.379 47.812 1.5475692654312370e-04
29 5.979 48.516 1.6435395117461734e-04
30 5.979 47.109 1.7339658695495356e-04
31 6.580 47.812 1.7140719497114101e-04
32 2.986 42.188 2.3538367865407692e-04
33 3.583 42.891 2.2880658461422825e-04
34 3.583 41.484 2.8684690361359812e-04
35 4.182 42.188 2.7816053943270289e-04
36 4.182 43.594 2.2014918174666383e-04
37 4.780 44.297 2.1431948500896423e-04
38 4.780 42.891 2.7208728011666696e-04
39 5.379 43.594 2.6040746410894029e-04
40 4.182 40.781 3.7201682715989589e-04
41 4.780 41.484 3.5951559557488160e-04
42 4.780 40.078 4.3843038167110072e-04
43 5.379 40.781 4.4166268890155890e-04
44 5.379 42.188 3.3900081122293930e-04
45 5.979 42.891 3.2279359558566367e-04
46 5.979 41.484 4.3763537542084569e-04
47 6.580 42.188 4.1827279067218411e-04
48 5.379 45.000 2.1203063636970367e-04
49 5.979 45.703 2.0853649981024012e-04
50 5.979 44.297 2.4513544199721276e-04
51 6.580 45.000 2.3258225665061163e-04
52 6.580 46.406 2.0136376292259205e-04
53 7.181 47.109 1.9488180405479382e-04
54 7.181 45.703 2.2588330460239714e-04
55 7.783 46.406 2.2228146826168212e-04
56 6.580 43.594 3.1226380414324994e-04
57 7.181 44.297 2.9564021252042260e-04
58 7.181 42.891 3.9015794483100946e-04
59 7.783 43.594 3.6682495546714033e-04
60 7.783 45.000 2.7325887845915174e-04
61 8.386 45.703 2.5197003899190694e-04
62 8.386 44.297 3.5151694640710222e-04
63 8.989 45.000 3.3339452361843300e-04
64 5.379 50.625 1.0950032989633749e-04
65 5.979 51.328 8.6343167008481856e-05
66 5.979 49.922 1.8667996380544505e-04
67 6.580 50.625 1.7631185138593011e-04
68 6.580 52.031 7.9749193551188828e-05
69 7.181 52.734 7.9964290651830236e-05
70 7.181 51.328 1.4703070981001378e-04
71 7.783 52.031 1.0947251325042297e-04
72 6.580 49.219 1.7445064848820447e-04
73 7.181 49.922 1.8728336690916223e-04
74 7.181 48.516 1.7099040297242188e-04
75 7.783 49.219 1.7362364901058998e-04
76 7.783 50.625 2.0052594304486725e-04
77 8.386 51.328 2.0364029006359765e-04
78 8.386 49.922 1.8024527937514524e-04
79 8.989 50.625 1.9037537125146461e-04
80 7.783 53.438 7.9998886191928449e-05
81 8.386 54.141 7.8135222672094057e-05
82 8.386 52.734 8.9160194960555505e-05
83 8.989 53.438 8.4245464536166550e-05
84 8.989 54.844 7.4654106420419061e-05
85 9.594 55.547 7.0131309332181380e-05
86 9.594 54.141 8.4610200330338694e-05
87 10.200 54.844 8.4465216337073769e-05
88 8.989 52.031 1.8629701274569679e-04
89 9.594 52.734 1.5141582183875112e-04
90 9.594 51.328 2.0359128557129427e-04
91 10.200 52.031 2.1560391587602921e-04
92 10.200 53.438 1.1331700493624731e-04
93 10.807 54.141 9.3449074763587973e-05
94 10.807 52.734 2.1577731452168274e-04
95 11.415 53.438 1.9620598700961352e-04
96 7.783 47.812 1.9185804143849781e-04
97 8.386 48.516 1.9082132347559449e-04
98 8.386 47.109 2.1558779262871873e-04
99 8.989 47.812 2.0793374545912877e-04
100 8.989 49.219 1.8860550060346631e-04
101 9.594 49.922 1.8550285134959649e-04
102 9.594 48.516 2.0465626997426126e-04
103 10.200 49.219 2.0563415824036320e-04
104 8.989 46.406 2.3749619124227472e-04
105 9.594 47.109 2.3025383817551259e-04
106 9.594 45.703 3.0560421426272671e-04
107 10.200 46.406 2.7588046034831800e-04
108 10.200 47.812 2.2465627594188452e-04
109 10.807 48.516 2.1680182659335355e-04
110 10.807 47.109 2.5178325722106996e-04
111 11.415 47.812 2.3636270319060264e-04
112 10.200 50.625 1.8535222474299237e-04
113 10.807 51.328 1.9012074605050610e-04
114 10.807 49.922 2.0590632378062373e-04
115 11.415 50.625 2.0160706820064001e-04
116 11.415 52.031 1.9923384946019635e-04
117 12.025 52.734 2.1143835813853038e-04
118 12.025 51.328 1.9487880679474882e-04
119 12.636 52.031 1.9111081639130030e-04
120 11.415 49.219 2.1132193399463434e-04
121 12.025 49.922 2.1185443277076717e-04
122 12.025 48.516 2.2806554980753696e-04
123 12.636 49.219 2.2130127761808567e-04
124 12.636 50.625 2.1543233493788989e-04
125 13.248 51.328 2.1574921946654327e-04
126 13.248 49.922 2.1429352498606065e-04
127 13.862 50.625 2.1124121011314707e-04
128 5.379 39.375 4.7317543615323538e-04
129 5.979 40.078 5.1660064325501141e-04
130 5.979 38.672 2.8395691670227846e-04
131 6.580 39.375 3.7166831513747142e-04
132 6.580 40.781 5.1289255885057534e-04
133 7.181 41.484 5.0866266869012693e-04
134 7.181 40.078 4.9588433697060077e-04
135 7.783 40.781 5.7626495189536879e-04
136 6.580 37.969 2.4995418084870584e-04
137 7.181 38.672 2.7898241161834899e-04
138 7.181 37.266 1.7763274084667437e-04
139 7.783 37.969 2.2200120947056567e-04
140 7.783 39.375 3.0350466916690305e-04
141 8.386 40.078 3.6312861349154402e-04
142 8.386 38.672 2.6562537360321089e-04
143 8.989 39.375 3.0115321668472991e-04
144 7.783 42.188 5.0266973093210832e-04
145 8.386 42.891 4.7823076897251767e-04
146 8.386 41.484 5.8224279948432755e-04
147 8.989 42.188 5.6662074157204866e-04
148 8.989 43.594 4.4006341907883455e-04
149 9.594 44.297 4.0631472320418649e-04
150 9.594 42.891 5.5699264660980896e-04
151 10.200 43.594 5.3354555243310367e-04
152 8.989 40.781 4.8060983369010074e-04
153 9.594 41.484 5.9224770552135971e-04
154 9.594 40.078 3.2399003300837416e-04
155 10.200 40.781 3.5528090739707737e-04
156 10.200 42.188 6.3011567161269286e-04
157 10.807 42.891 6.1356932646807491e-04
158 10.807 41.484 4.3852004926766999e-04
159 11.415 42.188 5.5839007029144169e-04
160 7.783 36.562 1.0315532353332914e-04
161 8.386 37.266 1.3742203946737999e-04
162 8.386 35.859 5.4856537584079206e-05
163 8.989 36.562 7.4686778616453507e-05
164 8.989 37.969 1.7852316006562670e-04
165 9.594 38.672 2.2299324900179260e-04
166 9.594 37.266 1.0084188127766596e-04
167 10.200 37.969 1.3307146218660142e-04
168 8.989 35.156 2.8223174364266695e-05
169 9.594 35.859 2.8223174364266695e-05
170 9.594 34.453 2.8223174364266695e-05
171 10.200 35.156 2.8223174364266695e-05
172 10.200 36.562 5.3450404872422052e-05
173 10.807 37.266 7.1419553942996821e-05
174 10.807 35.859 3.1081417398209979e-05
175 11.415 36.562 3.9191543056744089e-05
176 10.200 39.375 2.6856496618727233e-04
177 10.807 40.078 3.0928081667054021e-04
178 10.807 38.672 1.7172484098791502e-04
179 11.415 39.375 2.1357251270183821e-04
180 11.415 40.781 3.3729646799635820e-04
181 12.025 41.484 3.5466725397202247e-04
182 12.025 40.078 2.5773297212428243e-04
183 12.636 40.781 3.0022026576490349e-04
184 11.415 37.969 9.4966510860358992e-05
185 12.025 38.672 1.2372377777512353e-04
186 12.025 37.266 5.0510557560914840e-05
187 12.636 37.969 6.6065299555019839e-05
188 12.636 39.375 1.5696145914409674e-04
189 13.248 40.078 1.9500427184700569e-04
190 13.248 38.672 8.6188084178753522e-05
191 13.862 39.375 1.1049718404639689e-04
192 10.200 45.000 3.8468260553550652e-04
193 10.807 45.703 3.6675214198664767e-04
194 10.807 44.297 4.8970869507654260e-04
195 11.415 45.000 4.4255042337880906e-04
196 11.415 46.406 3.3984034572728740e-04
197 12.025 47.109 3.0508471075502272e-04
198 12.025 45.703 4.0967190290479663e-04
199 12.636 46.406 3.8864771386648952e-04
200 11.415 43.594 5.9267069337517846e-04
201 12.025 44.297 5.7154830023133595e-04
202 12.025 42.891 6.3943244059736426e-04
203 12.636 43.594 6.4343680957297165e-04
204 12.636 45.000 5.3139930927409667e-04
205 13.248 45.703 4.7832400852316039e-04
206 13.248 44.297 6.1331508829009216e-04
207 13.862 45.000 5.8428290477949155e-04
208 12.636 47.812 2.7267207607300077e-04
