# nside 64 NEST
# pix_id lat lon prob
0 0.597 45.000 4.1305778081669348e-11
1 1.194 45.703 4.1305778081669348e-11
2 1.194 44.297 4.1305778081669348e-11
3 1.791 45.000 4.1305778081669348e-11
4 1.791 46.406 4.1305778081669348e-11
5 2.388 47.109 4.1305778081669348e-11
6 2.388 45.703 4.1305778081669348e-11
7 2.986 46.406 4.1305778081669348e-11
8 1.791 43.594 4.1305778081669348e-11
9 2.388 44.297 4.1305778081669348e-11
10 2.388 42.891 4.1305778081669348e-11
11 2.986 43.594 4.1305778081669348e-11
12 2.986 45.000 4.1305778081669348e-11
13 3.583 45.703 4.1305778081669348e-11
14 3.583 44.297 4.1305778081669348e-11
15 4.182 45.000 4.1305778081669348e-11
16 2.986 47.812 7.0876178886918093e-11
17 3.583 48.516 7.0876178886918093e-11
18 3.583 47.109 7.0876178886918093e-11
19 4.182 47.812 7.0876178886918093e-11
20 4.182 49.219 7.0876178886918093e-11
21 4.780 49.922 7.0876178886918093e-11
22 4.780 48.516 7.0876178886918093e-11
23 5.379 49.219 7.0876178886918093e-11
24 4.182 46.406 7.0876178886918093e-11
25 4.780 47.109 7.0876178886918093e-11
26 4.780 45.703 7.0876178886918093e-11
27 5.379 46.406 7.0876178886918093e-11
28 5.379 47.812 7.0876178886918093e-11
29 5.979 48.516 7.0876178886918093e-11
30 5.979 47.109 7.0876178886918093e-11
31 6.580 47.812 7.0876178886918093e-11
32 2.986 42.188 2.7101271353447687e-14
33 3.583 42.891 2.7101271353447687e-14
34 3.583 41.484 2.7101271353447687e-14
35 4.182 42.188 2.7101271353447687e-14
36 4.182 43.594 2.7101271353447687e-14
37 4.780 44.297 2.7101271353447687e-14
38 4.780 42.891 2.7101271353447687e-14
39 5.379 43.594 2.7101271353447687e-14
40 4.182 40.781 2.7101271353447687e-14
41 4.780 41.484 2.7101271353447687e-14
42 4.780 40.078 2.7101271353447687e-14
43 5.379 40.781 2.7101271353447687e-14
44 5.379 42.188 2.7101271353447687e-14
45 5.979 42.891 2.7101271353447687e-14
46 5.979 41.484 2.7101271353447687e-14
