greedy+ilp,GW191113_071753_952.txt,100,10,10,4,952,0.567391,0.567391,0.193359,4774.1,true,159 259 299 343 388 342 387 436 487 541 486 485 540 596 655 716 779 715 654 595 539 484 538 653 714 778 843 911 980 1124 1051 979 910 909 978 1050 1123 1199 1276 1355 1434 1354 1275 1198 1122 1049 1121 1197 1274 -1,1533 300 260 341 386 435 385 339 384 434 597 656 780 844 912 1052 1200 1435 1516 1598 1353 1433 1515 1597 1682 1767 1854 1940 2028 2027 1939 1853 1766 1681 1596 1514 1432 1352 1273 1196 1048 977 908 841 777 842 -1,3268 2384 2294 2205 2116 2115 1852 1765 1680 1595 1513 1431 1351 1272 1120 776 713 652 593 537 483 594 433 256 296 340 297 257 219 258 298 220 221 186 153 125 154 222 261 344 389 438 437 488 542 -1,1971 2791 2971 3061 3149 3238 3325 3498 3584 3987 4064 4137 -1
top_annealing,GW191113_071753_952.txt,100,10,10,4,952,0.565474,0.565474,0.21001,1.40281,true,1971 2791 2971 3061 3149 3238 3325 3584 4137 4279 4413 -1,3268 2294 2205 2116 2028 1940 1853 1766 1854 1767 1682 1597 1681 1596 1514 1432 1433 1515 1598 1516 1517 1435 1200 842 777 841 776 713 714 653 538 594 654 656 597 596 540 485 434 385 340 386 341 298 299 259 -1,1533 344 301 261 222 154 126 125 153 186 221 220 219 258 342 388 438 488 437 387 297 257 296 339 384 433 483 537 593 652 908 977 1048 1120 1196 1273 1352 1431 1513 1595 1680 1765 1852 1939 2027 2115 -1,159 260 300 343 389 436 487 542 541 486 435 484 539 595 655 716 780 912 844 779 715 778 843 911 980 1052 1124 1051 979 910 909 978 1050 1123 1199 1276 1355 1434 1354 1275 1198 1122 1049 1121 1197 1274 1353 1272 -1
top_ILP,GW191113_071753_952.txt,100,10,10,4,952,0.566858,0.579855,0.21001,3604.47,true,1971 2791 2971 3061 3149 3238 3325 3584 4137 4279 4413 -1,3268 2384 2294 2205 2027 2115 2116 2028 1940 1853 1854 1767 1682 1597 1515 1433 1353 1274 1273 1352 1432 1514 1596 1681 1766 1765 1680 1595 1513 1431 1272 1196 1120 1048 908 977 1049 1122 1198 1275 1354 1434 1516 1598 1517 1435 1355 1276 -1,1533 438 388 342 387 437 488 542 487 436 386 340 385 435 434 485 539 484 538 594 653 654 715 595 596 540 486 541 597 656 717 655 716 780 779 844 912 1052 980 911 843 778 714 978 909 841 776 -1,159 301 261 222 187 154 125 124 153 221 260 300 344 389 343 299 259 220 185 219 258 298 341 297 257 218 256 296 339 384 433 483 537 593 652 713 777 842 910 979 1051 1124 1200 1199 1123 1050 1121 1197 -1
greedy+annealing,GW191113_071753_952.txt,100,10,10,8,952,0.702281,0.702281,0.11287,19.8285,true,159 343 388 342 387 436 487 541 486 540 596 716 655 595 539 485 484 538 653 654 715 779 844 778 843 911 980 1124 1051 979 910 909 1049 1121 1197 1274 1433 1516 1434 1354 1275 1198 1122 1050 1123 1199 1276 1355 -1,3011 2027 1939 2028 1940 1853 1766 1854 1767 1682 1598 1515 1597 1681 1596 1514 1432 1353 1273 1196 977 978 841 842 777 714 594 384 434 385 435 386 341 299 259 260 300 437 597 656 780 912 1052 1200 1435 -1,1533 542 488 438 389 344 301 261 222 221 186 153 220 298 258 219 257 297 340 296 339 433 483 537 593 652 713 776 908 1048 1120 1272 1351 1352 1431 1513 1595 1680 1765 1852 1938 2026 2115 2294 2205 2116 -1,3582 4137 4279 4413 4280 3584 3325 3238 2791 2971 3061 3149 -1,3268 1594 1679 1764 1851 2114 2204 2293 2384 2385 2206 2029 1941 1855 1768 1683 1599 1517 1277 1125 981 845 717 383 338 295 256 218 184 185 152 124 75 98 125 154 187 223 188 155 126 99 76 127 -1,1971 3060 3150 3412 3498 3583 3666 3749 3909 3987 4063 4064 -1,4793 4414 4539 4348 3667 3413 2790 2881 2882 4138 4210 -1,3887 3324 2610 2701 3151 3830 3988 4478 4540 4541 4657 -1
greedy+ilp,GW191113_071753_952.txt,100,10,10,8,952,0.642403,0.642403,0.110512,18894,true,159 259 299 343 388 342 387 436 487 541 486 540 596 655 716 779 715 654 595 539 485 484 538 653 714 778 843 911 980 1124 1051 979 910 909 978 1050 1123 1199 1276 1355 1434 1354 1275 1198 1122 1049 1121 1197 1274 -1,,,3011 2027 1939 2028 1940 1853 1766 1854 1767 1682 1598 1516 1433 1353 1515 1597 1681 1596 1514 1432 1352 1273 1196 1048 977 908 841 777 842 1200 1052 912 844 780 656 597 594 434 384 339 385 435 386 341 300 260 -1,1533 542 488 437 438 389 344 261 222 221 186 153 220 298 258 219 257 297 340 296 256 433 483 537 593 652 713 776 1120 1272 1351 1431 1513 1595 1680 1765 1852 1938 2026 2115 2294 2205 2116 1517 1435 -1,3582 3061 2971 2791 3149 3238 3325 3584 4279 4137 4280 4413 -1,3887 301 223 188 155 126 99 76 75 98 125 154 187 124 152 185 184 218 295 338 383 657 717 845 981 1125 1277 1599 1683 1941 2029 2206 2385 2384 2293 2204 2114 1851 1764 1679 1594 -1,4793 4539 4478 4414 4348 4138 4064 4063 3987 3909 3749 3667 -1
top_annealing,GW191113_071753_952.txt,100,10,10,8,952,0.707838,0.707838,0.109438,3.25743,true,1971 2610 2701 2790 2881 3060 3151 3239 3584 3666 3749 3667 -1,3268 2473 2384 2293 2204 2114 2026 1938 1852 1765 1680 1851 1764 1679 1594 1512 1430 1595 1513 1431 1351 1272 1120 976 908 1200 1277 1356 1435 1517 1599 1683 1768 1767 1854 1941 2029 2206 2116 2028 1940 1939 2027 2115 2205 2294 2385 -1,1533 301 344 389 438 489 437 488 542 657 597 656 593 537 483 383 338 295 340 296 256 218 257 297 298 258 219 184 152 185 220 221 186 153 124 125 154 187 223 188 155 126 99 76 75 -1,159 127 222 261 260 300 259 341 386 435 385 434 339 384 433 484 538 594 653 714 842 777 713 652 776 841 909 978 977 1048 1196 1273 1352 1432 1514 1596 1681 1597 1682 1598 1125 1052 912 844 845 780 717 -1,3582 3582 3583 3498 3413 3325 3238 3150 3149 3061 2971 2882 2791 -1,3887 3324 3412 3830 3909 3987 4063 4414 4540 4541 4657 -1,4793 4539 4478 4413 4348 4280 4279 4210 4138 4137 4064 3988 -1,3011 1853 1766 1515 1433 1353 1274 1197 1121 1049 1122 1198 1275 1354 1434 1516 1355 1276 1199 1123 1050 910 979 1051 1124 980 911 843 778 779 715 654 539 595 655 716 596 540 485 486 541 487 436 387 342 388 343 299 -1
top_ILP,GW191113_071753_952.txt,100,10,10,8,952,0.700787,0.720738,0.109438,3603.26,true,1971 2610 2701 2790 2881 2791 2882 2971 3060 3149 3061 3150 -1,3268 2027 2115 2205 2294 2385 2295 2206 2116 2028 1940 1854 1767 1682 1516 1598 1683 1599 1517 1435 1355 1276 1198 1275 1199 1123 1124 1050 978 1049 1122 1051 979 910 842 777 713 652 593 653 714 778 843 911 980 1052 -1,1533 489 488 437 387 341 386 436 487 542 598 657 717 597 541 540 486 435 385 338 295 339 384 383 433 484 483 538 594 654 715 596 656 716 780 913 845 844 912 981 1277 1125 1200 -1,159 127 223 188 155 126 99 76 75 98 125 154 187 222 261 301 344 300 260 221 186 153 124 152 185 220 259 299 343 389 438 388 342 298 258 219 184 151 218 256 296 340 434 485 539 595 655 779 -1,3582 3666 3412 3584 3585 3987 3910 3988 4064 4137 4210 4138 -1,3887 3238 3324 3325 3413 3498 3583 3749 3667 3830 3909 -1,4793 4657 4541 4540 4539 4478 4414 4413 4348 4280 4279 4063 -1,3011 2383 2473 2384 2293 2204 2114 2026 1938 1851 1764 1679 1594 1512 1430 1272 1351 1431 1513 1595 1680 1765 1852 1939 1853 1766 1681 1596 1514 1597 1515 1433 1434 1354 1432 1353 1196 1273 1274 1197 1121 1048 976 908 977 909 841 776 712 -1
greedy+annealing,GW191113_071753_952.txt,100,10,10,16,952,0.848096,0.848096,0.113301,65.0584,true,343 343 388 342 387 436 487 541 486 540 596 655 716 844 779 715 654 595 539 485 484 538 653 778 843 911 980 1124 1051 979 910 909 1050 1123 1199 1276 1355 1434 1516 1598 1597 1433 1354 1275 1198 1122 1049 1121 1197 1274 -1,159 261 260 300 259 299 341 386 435 385 339 384 434 594 714 777 842 841 978 977 1048 1196 1273 1352 1432 1514 1596 1681 1766 1853 1939 2027 2028 1940 1854 1767 1682 1515 1353 1435 1200 1052 912 780 656 597 -1,3011 2384 2294 2205 2116 2115 2026 1938 1852 1765 1680 1595 1513 1431 1351 1272 1120 908 776 713 652 593 537 483 433 256 296 340 297 257 219 258 298 220 221 186 153 125 154 222 301 344 389 438 437 488 542 -1,3582 4137 4279 4413 4280 3584 2791 2971 3061 3149 3238 3325 -1,2253 3060 3150 3412 3498 3583 3749 3987 4063 4064 4414 4539 -1,1533 223 188 187 155 126 99 76 75 98 124 152 185 184 218 295 338 383 717 845 981 1125 1277 1356 1517 1599 1683 1768 1855 1941 2029 2206 2295 2385 2293 2204 2114 2025 1937 1851 1764 1679 1594 1512 1430 -1,3268 3612 4478 4348 4210 4138 3909 3667 3413 2882 2881 2790 -1,1971 2610 2701 3324 3151 4541 4657 4540 3988 3830 3666 -1,3887 2792 2972 4139 4347 4209 3910 3750 3585 3499 3239 -1,4293 4712 4600 4415 4281 4211 4065 3989 3911 3586 3240 3326 -1,4435 2563 2564 2474 2473 2383 2292 2203 2113 2024 1850 1763 1678 1195 1047 976 840 775 712 651 592 432 255 217 183 151 123 97 55 56 77 100 127 156 189 224 262 345 390 439 489 657 781 -1,4793 4658 4601 4416 3986 3414 3497 3237 2611 2520 2970 -1,2549 4542 4656 4477 4282 4066 4278 4136 3829 3500 2883 -1,3519 4479 3751 3668 3148 2700 2702 3062 3063 3152 3327 -1,4918 4765 4714 4659 4713 4602 4480 4350 4140 4212 4349 4412 -1,1249 2340 2521 2612 2793 2973 3415 3748 3831 3669 4544 -1
greedy+ilp,GW191113_071753_952.txt,100,10,10,16,952,0.839658,0.839658,0.113192,152922,true,343 343 388 342 387 436 487 541 486 485 540 596 655 716 844 779 715 654 595 539 484 538 594 653 714 778 843 911 980 1124 1051 979 910 909 978 1050 1123 1199 1276 1355 1434 1354 1275 1198 1122 1049 1121 1197 1274 1353 1433 -1,159 221 260 300 299 259 341 386 340 339 384 434 385 435 597 656 780 912 1052 1200 1435 1516 1598 1515 1597 1682 1767 1854 1940 2028 2027 1939 1853 1766 1681 1596 1514 1432 1352 1273 1196 1048 977 908 841 777 842 -1,3011 2384 2294 2205 2116 2115 2026 1938 1852 1765 1680 1595 1513 1431 1351 1272 1120 776 713 652 593 537 483 433 296 256 218 257 297 298 258 219 220 186 153 125 126 155 222 261 301 344 389 438 437 488 542 -1,3582 3149 3238 3061 2971 2791 3325 3584 4137 4279 4280 4413 -1,2253 3060 3150 3498 3412 3583 3749 3987 4064 4063 4414 4539 -1,1533 262 223 188 187 154 127 99 76 75 98 124 152 185 184 295 338 383 657 717 845 981 1125 1277 1517 1599 1683 1768 1855 1941 2029 2206 2385 2293 2204 2114 2025 1937 1851 1764 1679 1594 1512 1430 -1,4293 4657 4540 4478 4348 4210 4138 3988 3909 3667 3413 3324 -1,1971 2610 2701 2790 2881 2882 2972 3151 3239 3666 3830 3910 -1,,3519 4541 4600 4415 4281 4211 4139 4065 3911 3750 3585 3499 -1,4793 4712 4209 4347 3586 3326 3497 3237 2970 2792 2611 -1,1249 3063 3152 3240 3327 3414 3500 3668 3751 3831 3986 4136 -1,4435 2295 2474 2564 2563 2473 2383 2292 2203 2113 2202 2112 2024 1850 1763 1678 1195 1047 976 907 840 775 712 651 592 432 255 217 151 123 97 55 56 77 100 156 189 224 263 345 390 439 489 -1,4918 4713 4658 4542 4601 4656 4480 4416 4350 4282 4066 3989 -1,3887 2700 2520 2702 2883 3062 3148 3829 4278 4477 4479 -1,2549 4714 4349 4412 3748 3415 2973 2793 2612 2521 2340 -1
top_annealing,GW191113_071753_952.txt,100,10,10,16,952,0.853515,0.853515,0.110064,8.12116,true,1971 2700 2610 2701 2790 2970 3060 3148 3150 3151 3240 3152 -1,3268 3613 3776 4415 4479 4599 4539 4278 4209 4137 4064 3988 3911 -1,1533 345 263 224 189 156 127 100 77 56 55 76 98 124 152 185 220 542 597 657 912 981 1125 1277 1356 1517 1599 1683 1768 1855 1941 2029 2117 2206 2295 2385 2293 2204 2114 2026 1938 1851 1764 1679 1594 -1,159 223 262 222 221 259 258 298 340 386 435 385 434 384 433 484 653 714 777 842 841 909 978 977 1048 1196 1273 1352 1432 1514 1596 1681 1766 1853 2028 1940 1854 1767 1682 1598 1516 1200 1124 845 780 717 656 -1,3582 3497 3412 3324 3237 3149 3061 2971 2882 4279 4347 4412 -1,3887 2881 2791 2792 2883 2973 3063 3415 3500 3585 3667 -1,4793 4714 4659 4713 4658 4602 4542 4416 4350 4282 4212 4140 -1,3011 2474 2384 2294 2205 2116 2115 2027 1939 1852 1765 1680 1595 1513 1431 1351 1272 1120 908 776 713 652 593 537 483 339 296 256 218 184 219 257 297 341 437 488 489 438 439 389 300 260 186 153 125 154 187 -1,2253 2793 3413 3498 3583 3986 4063 4136 4348 4413 4477 4478 -1,2549 2024 2202 2291 2382 2563 2564 2473 2383 2292 2203 2113 2025 1937 1850 1763 1678 1512 1430 1195 1047 976 907 840 775 712 592 432 383 338 295 255 217 151 123 97 75 99 126 155 188 261 301 344 390 -1,4435 4660 4543 4417 3912 3831 3751 3325 3238 2520 2340 -1,3519 4544 4712 4657 4414 4349 4281 4065 3989 3669 3586 3668 -1,1249 2521 2611 2702 2972 3062 3239 3326 3327 3414 3499 3584 -1,4918 4711 4656 4600 4540 4280 4211 4139 4066 3830 3750 3749 -1,4293 4601 4541 4480 4210 4138 3987 3910 3909 3829 3748 3666 -1,343 343 299 342 388 387 436 487 541 486 485 540 596 716 655 595 539 538 594 654 715 779 844 778 843 911 980 1052 1051 979 910 1050 1123 1199 1276 1355 1435 1434 1354 1275 1198 1122 1049 1121 1197 1274 1353 1433 1515 1597 -1
top_ILP,GW191113_071753_952.txt,100,10,10,16,952,0.830785,0.866863,0.110064,3603.06,true,1971 2340 2430 2520 2610 2700 2790 2701 2791 2702 2611 2521 -1,3268 2118 2117 2206 2295 2385 2294 2205 2116 2028 1940 1854 1941 1855 1768 1683 1598 1516 1434 1354 1275 1353 1274 1197 1121 1198 1122 1049 977 908 840 775 712 592 651 776 841 909 978 1050 1123 1199 1276 1355 1437 -1,1533 300 260 221 186 153 124 97 123 151 183 217 255 295 338 383 432 483 537 593 652 713 777 842 910 979 1051 1124 1125 1052 912 844 779 715 654 595 539 485 540 596 655 716 780 845 913 -1,159 78 56 77 100 127 156 189 224 263 262 223 188 155 126 99 76 55 75 98 125 154 187 222 261 301 345 390 344 389 489 439 544 543 438 388 342 298 258 219 257 297 341 387 437 488 -1,3582 3748 3666 3584 3499 3414 3327 3415 3500 3585 3749 3829 -1,3887 3665 3497 3412 3325 3239 3151 3240 3326 3413 3498 3583 -1,4793 4278 4209 4137 4064 3988 3911 3831 3910 3987 4063 4136 -1,3011 2653 2564 2474 2384 2293 2204 2115 2027 1939 1853 1766 1681 1767 1682 1597 1514 1432 1352 1273 1196 1120 1047 1195 1272 1351 1431 1513 1595 1680 1765 1852 1938 1851 1764 1679 1594 1678 1763 1850 1937 2025 2113 2203 2292 2382 2472 2563 2473 2383 -1,2253 2522 2612 2703 2792 2882 2971 2881 2970 3060 3148 -1,2549 3832 3752 3751 3669 3586 3668 3750 3830 3909 3986 -1,4435 4478 4539 4477 4412 4347 4279 4210 4138 4065 3989 3912 -1,3519 4140 4212 4281 4349 4414 4413 4348 4280 4211 4139 4066 -1,1249 2793 2883 2972 3061 3149 3237 3324 3238 3150 3062 2973 -1,4918 4715 4660 4714 4713 4658 4712 4657 4656 4600 4540 4479 -1,4293 4544 4543 4602 4542 4601 4541 4480 4416 4415 4350 4282 -1,343 343 299 259 220 185 152 184 218 256 296 340 386 436 487 542 598 657 656 717 781 597 541 486 435 385 339 384 433 484 538 594 653 714 778 843 911 980 1200 1277 1356 1435 1517 1599 -1
